,wilcox_stat,wilcox_pval,cohens_d,adjusted_pval,metadata_r_id,reaction_name,formula,associated_genes,subsystem,EC_number,confidence
r0782_pos,790.0,0.10552508948559527,0.2764913346486051,0.23125635807792258,r0782,"GDP-L-fucose:NADP+ 4-oxidoreductase (3,5-epimerizing) Fructose and mannose metabolism EC:1.1.1.271","1.00 * proton [c] + 1.00 * Nicotinamide adenine dinucleotide - reduced [c] + 1.00 * GDP-4-dehydro-6-deoxy-alpha-D-mannose(2-) [c] --> 1.00 * Nicotinamide adenine dinucleotide [c] + 1.00 * GDP-L-fucose(2-) [c]
TSTA3",TSTA3,Aminosugar metabolism,1.1.1.271,0.0
r0783_neg,814.0,0.05884475392945853,0.4929264161871096,0.17542987461116472,r0783,lanosterol D24-reductase Biosynthesis of steroids EC:1.3.1.72,"1.00 * Nicotinamide adenine dinucleotide phosphate [r] + 1.00 * 5alpha-cholest-7-en-3beta-ol [r] --> 1.00 * proton [r] + 1.00 * Nicotinamide adenine dinucleotide phosphate - reduced [r] + 1.00 * 5alpha-cholesta-7,24-dien-3beta-ol [r]
DHCR24",DHCR24,Cholesterol metabolism,1.3.1.72,0.0
r0783_pos,784.0,0.12091123843200105,0.3573883413956802,0.2477751468024857,r0783,lanosterol D24-reductase Biosynthesis of steroids EC:1.3.1.72,"1.00 * Nicotinamide adenine dinucleotide phosphate [r] + 1.00 * 5alpha-cholest-7-en-3beta-ol [r] --> 1.00 * proton [r] + 1.00 * Nicotinamide adenine dinucleotide phosphate - reduced [r] + 1.00 * 5alpha-cholesta-7,24-dien-3beta-ol [r]
DHCR24",DHCR24,Cholesterol metabolism,1.3.1.72,0.0
r0784_neg,697.0,0.5689318258948983,0.16923308443359175,0.6561894603288317,r0784,xylitol:NAD oxidoreductase Pentose and glucuronate interconversions EC:1.1.1.15,"1.00 * Nicotinamide adenine dinucleotide [c] + 1.00 * xylitol [c] --> 1.00 * proton [c] + 1.00 * Nicotinamide adenine dinucleotide - reduced [c] + 1.00 * L-xylulose [c]
No genes",,Pentose phosphate pathway,1.1.1.15,0.0
r0784_pos,795.0,0.09392698360100028,0.41381736343309494,0.21921887065447743,r0784,xylitol:NAD oxidoreductase Pentose and glucuronate interconversions EC:1.1.1.15,"1.00 * Nicotinamide adenine dinucleotide [c] + 1.00 * xylitol [c] --> 1.00 * proton [c] + 1.00 * Nicotinamide adenine dinucleotide - reduced [c] + 1.00 * L-xylulose [c]
No genes",,Pentose phosphate pathway,1.1.1.15,0.0
r0787_pos,794.0,0.09616095376033945,0.4139087182592824,0.2229201251592119,r0787,3-sn-phosphatidate phosphohydrolase Sphingolipid metabolism EC:3.1.3.4,"1.00 * Water [c] + 1.00 * (2S,3R)-2-azaniumyl-3-hydroxyoctadecyl phosphate [c] --> 1.00 * hydrogenphosphate [c] + 1.00 * sphinganine(1+) [c]
PLPP1; PLPP2; PLPP3; SGPP1; SGPP2",PLPP1; PLPP2; PLPP3; SGPP1; SGPP2,Sphingolipid metabolism,3.1.3.4,0.0
r0788_neg,692.0,0.6077926760077248,0.03552030835307432,0.6869465821014323,r0788,S-Adenosyl-L-methionine:methylethanolamine phosphate N-methyltransferase Glycerophospholipid metabolism EC:2.1.1.103,"1.00 * S-Adenosyl-L-methionine [c] + 1.00 * N-methylethanolaminium phosphate(1-) [c] --> 2.00 * proton [c] + 1.00 * S-Adenosyl-L-homocysteine [c] + 1.00 * Phosphodimethylethanolamine [c]
No genes",,Sphingolipid metabolism,2.1.1.103,0.0
r0788_pos,689.0,0.6316628583362012,0.08885156335805731,0.7078536189420109,r0788,S-Adenosyl-L-methionine:methylethanolamine phosphate N-methyltransferase Glycerophospholipid metabolism EC:2.1.1.103,"1.00 * S-Adenosyl-L-methionine [c] + 1.00 * N-methylethanolaminium phosphate(1-) [c] --> 2.00 * proton [c] + 1.00 * S-Adenosyl-L-homocysteine [c] + 1.00 * Phosphodimethylethanolamine [c]
No genes",,Sphingolipid metabolism,2.1.1.103,0.0
r0789_neg,692.0,0.6077926760077248,0.035520308353063204,0.6869465821014323,r0789,S-Adenosyl-L-methionine:phosphodimethylethanolamine N-methyltransferase Glycerophospholipid metabolism EC:2.1.1.103,"1.00 * S-Adenosyl-L-methionine [c] + 1.00 * Phosphodimethylethanolamine [c] --> 1.00 * S-Adenosyl-L-homocysteine [c] + 1.00 * choline phosphate(1-) [c]
No genes",,Sphingolipid metabolism,2.1.1.103,0.0
r0789_pos,689.0,0.6316628583362012,0.08885156335805738,0.7078536189420109,r0789,S-Adenosyl-L-methionine:phosphodimethylethanolamine N-methyltransferase Glycerophospholipid metabolism EC:2.1.1.103,"1.00 * S-Adenosyl-L-methionine [c] + 1.00 * Phosphodimethylethanolamine [c] --> 1.00 * S-Adenosyl-L-homocysteine [c] + 1.00 * choline phosphate(1-) [c]
No genes",,Sphingolipid metabolism,2.1.1.103,0.0
r0791_neg,744.0,0.27143159258166927,0.06528747714261052,0.3953210290887472,r0791,trans-Hex-2-enoyl-CoA reductase Fatty acid elongation in mitochondria EC:1.3.1.38,"1.00 * proton [m] + 1.00 * Nicotinamide adenine dinucleotide phosphate - reduced [m] + 1.00 * (2E)-Hexenoyl-CoA [m] --> 1.00 * Nicotinamide adenine dinucleotide phosphate [m] + 1.00 * Hexanoyl-CoA [m]
MECR; PECR",MECR; PECR,Fatty acid oxidation,1.3.1.38,0.0
r0791_pos,846.0,0.024429771215977253,0.29589683702583414,0.10787064520027795,r0791,trans-Hex-2-enoyl-CoA reductase Fatty acid elongation in mitochondria EC:1.3.1.38,"1.00 * proton [m] + 1.00 * Nicotinamide adenine dinucleotide phosphate - reduced [m] + 1.00 * (2E)-Hexenoyl-CoA [m] --> 1.00 * Nicotinamide adenine dinucleotide phosphate [m] + 1.00 * Hexanoyl-CoA [m]
MECR; PECR",MECR; PECR,Fatty acid oxidation,1.3.1.38,0.0
r0792_neg,750.0,0.2430286930180392,0.252022758849404,0.370121768555788,r0792,5-methyltetrahydrofolate:NAD+ oxidoreductase One carbon pool by folate / Methane metabolism EC:1.5.1.20,"1.00 * Nicotinamide adenine dinucleotide [c] + 1.00 * 5-Methyltetrahydrofolate [c] --> 2.00 * proton [c] + 1.00 * Nicotinamide adenine dinucleotide - reduced [c] + 1.00 * 5,10-Methylenetetrahydrofolate [c]
MTHFR",MTHFR,Folate metabolism,1.5.1.20,0.0
r0792_pos,642.0,0.9685085078483763,0.017012882881157414,0.9771812720069691,r0792,5-methyltetrahydrofolate:NAD+ oxidoreductase One carbon pool by folate / Methane metabolism EC:1.5.1.20,"1.00 * Nicotinamide adenine dinucleotide [c] + 1.00 * 5-Methyltetrahydrofolate [c] --> 2.00 * proton [c] + 1.00 * Nicotinamide adenine dinucleotide - reduced [c] + 1.00 * 5,10-Methylenetetrahydrofolate [c]
MTHFR",MTHFR,Folate metabolism,1.5.1.20,0.0
r0795_pos,778.0,0.13799953670087406,0.16441709564061388,0.27041288525943386,r0795,Spontaneous reaction,"1.00 * Water [c] + 1.00 * hydroxidodioxidosulfidosulfate(1-) [c] --> 2.00 * proton [c] + 1.00 * sulfate [c] + 1.00 * hydrosulfide [c]
No genes",,Unassigned,1.5.1.20,0.0
r1109_neg,692.0,0.6077926760077248,0.06929459140210412,0.6869465821014323,r1109,Citrate oxaloacetate-lyase ((pro-3S)-CH2COO- -->acetate) Citrate cycle (TCA cycle) EC:4.1.3.6,"1.00 * Citrate [m] --> 1.00 * acetate [m] + 1.00 * Oxaloacetate [m]
No genes",,Unassigned,4.1.3.6,0.0
r1109_pos,851.0,0.02107151089619429,0.24451101834362376,0.0976612224869714,r1109,Citrate oxaloacetate-lyase ((pro-3S)-CH2COO- -->acetate) Citrate cycle (TCA cycle) EC:4.1.3.6,"1.00 * Citrate [m] --> 1.00 * acetate [m] + 1.00 * Oxaloacetate [m]
No genes",,Unassigned,4.1.3.6,0.0
r1154_neg,805.0,0.07380278667409777,0.30581139735145907,0.18891803462663087,r1154,EC:1.2.7.2,"1.00 * Coenzyme A [m] + 1.00 * Nicotinamide adenine dinucleotide [m] + 1.00 * 2-Oxobutanoate [m] --> 1.00 * carbon dioxide [m] + 1.00 * Nicotinamide adenine dinucleotide - reduced [m] + 1.00 * Propanoyl-CoA [m]
BCKDHA; BCKDHB; DBT; DLD",BCKDHA; BCKDHB; DBT; DLD,Propanoate metabolism,1.2.7.2,0.0
r1154_pos,745.0,0.26654620814986085,0.19949358808183068,0.3906435232696436,r1154,EC:1.2.7.2,"1.00 * Coenzyme A [m] + 1.00 * Nicotinamide adenine dinucleotide [m] + 1.00 * 2-Oxobutanoate [m] --> 1.00 * carbon dioxide [m] + 1.00 * Nicotinamide adenine dinucleotide - reduced [m] + 1.00 * Propanoyl-CoA [m]
BCKDHA; BCKDHB; DBT; DLD",BCKDHA; BCKDHB; DBT; DLD,Propanoate metabolism,1.2.7.2,0.0
r1156_neg,752.0,0.23404269335962813,-0.05421545817868867,0.36389935786466093,r1156,dUTP:uridine 5-phosphotransferase Pyrimidine metabolism EC:2.7.1.48,"1.00 * Uridine [c] + 1.00 * dUTP [c] --> 1.00 * proton [c] + 1.00 * dUDP [c] + 1.00 * UMP [c]
UCK1; UCK2; UCKL1",UCK1; UCK2; UCKL1,Nucleotide interconversion,2.7.1.48,0.0
r1156_pos,855.0,0.018681835630494418,0.2479015575144259,0.08885429100821035,r1156,dUTP:uridine 5-phosphotransferase Pyrimidine metabolism EC:2.7.1.48,"1.00 * Uridine [c] + 1.00 * dUTP [c] --> 1.00 * proton [c] + 1.00 * dUDP [c] + 1.00 * UMP [c]
UCK1; UCK2; UCKL1",UCK1; UCK2; UCKL1,Nucleotide interconversion,2.7.1.48,0.0
r1164_pos,830.0,0.03846856723477108,0.026424225535576638,0.13797589839694238,r1164,EC:2.3.1.26,"1.00 * cholesterol [r] + 1.00 * Palmitoyl-CoA (n-C16:0CoA) [r] --> 1.00 * Coenzyme A [r] + 1.00 * Cholesterol-ester-palm [r]
SOAT1; SOAT2",SOAT1; SOAT2,Unassigned,2.3.1.26,0.0
r1167_pos,830.0,0.03846856723477108,0.026424225535576638,0.13797589839694238,r1167,EC:2.3.1.26,"1.00 * cholesterol [r] + 1.00 * Octadecenoyl-CoA (n-C18:1CoA) [r] --> 1.00 * Coenzyme A [r] + 1.00 * Cholesterol-ester-ol [r]
SOAT1; SOAT2",SOAT1; SOAT2,Unassigned,2.3.1.26,0.0
r1168_pos,830.0,0.03846856723477108,0.026424225535576648,0.13797589839694238,r1168,EC:2.3.1.26,"1.00 * cholesterol [r] + 1.00 * linoleic coenzyme A [r] --> 1.00 * Coenzyme A [r] + 1.00 * Cholesterol-ester-lin [r]
SOAT1; SOAT2",SOAT1; SOAT2,Unassigned,2.3.1.26,0.0
r1172_pos,830.0,0.03846856723477108,0.026424225535576638,0.13797589839694238,r1172,EC:3.1.1.13,"1.00 * Water [r] + 1.00 * Cholesterol-ester-palm [r] --> 1.00 * proton [r] + 1.00 * cholesterol [r] + 1.00 * Hexadecanoate (n-C16:0) [r]
CEL; LIPA",CEL; LIPA,Unassigned,3.1.1.13,0.0
r1177_pos,830.0,0.03846856723477108,0.026424225535576638,0.13797589839694238,r1177,EC:3.1.1.13,"1.00 * Water [r] + 1.00 * Cholesterol-ester-ol [r] --> 1.00 * proton [r] + 1.00 * cholesterol [r] + 1.00 * octadecenoate (n-C18:1) [r]
CEL; LIPA",CEL; LIPA,Unassigned,3.1.1.13,0.0
r1179_pos,830.0,0.03846856723477108,0.026424225535576648,0.13797589839694238,r1179,EC:3.1.1.13,"1.00 * Water [r] + 1.00 * Cholesterol-ester-lin [r] --> 1.00 * proton [r] + 1.00 * cholesterol [r] + 1.00 * linoleate [r]
CEL; LIPA",CEL; LIPA,Unassigned,3.1.1.13,0.0
r1252_pos,777.0,0.14102029380658648,0.1737061464034808,0.2705718203247336,r1252,EC:6.2.1.3,"1.00 * ATP [c] + 1.00 * Coenzyme A [c] + 1.00 * Hexadecenoate (n-C16:1) [c] --> 1.00 * AMP [c] + 1.00 * Diphosphate [c] + 1.00 * trans-Hexadec-2-enoyl-CoA [c]
ACSBG2; ACSL1; ACSL3; ACSL4; ACSL5; ACSL6; SLC27A2",ACSBG2; ACSL1; ACSL3; ACSL4; ACSL5; ACSL6; SLC27A2,Fatty acid oxidation,6.2.1.3,0.0
r1254_pos,911.0,0.0028498757940445753,0.5479201635754959,0.025902556765064394,r1254,EC:6.2.1.3,"1.00 * ATP [c] + 8.00 * proton [c] + 1.00 * Coenzyme A [c] + 1.00 * stearidonic acid C18:4, n-3 [c] --> 1.00 * AMP [c] + 1.00 * Diphosphate [c] + 1.00 * Stearoyl-CoA (n-C18:0CoA) [c]
ACSBG2; ACSL1; ACSL3; ACSL4; ACSL5; ACSL6; SLC27A2",ACSBG2; ACSL1; ACSL3; ACSL4; ACSL5; ACSL6; SLC27A2,Fatty acid oxidation,6.2.1.3,0.0
r1255_pos,830.0,0.03846856723477108,0.026424225535576648,0.13797589839694238,r1255,EC:6.2.1.3,"1.00 * ATP [r] + 1.00 * Coenzyme A [r] + 1.00 * octadecenoate (n-C18:1) [r] --> 1.00 * AMP [r] + 1.00 * Diphosphate [r] + 1.00 * Octadecenoyl-CoA (n-C18:1CoA) [r]
ACSBG2; ACSL1; ACSL3; ACSL4; ACSL5; ACSL6; SLC27A2",ACSBG2; ACSL1; ACSL3; ACSL4; ACSL5; ACSL6; SLC27A2,Fatty acid oxidation,6.2.1.3,0.0
r1257_pos,718.0,0.41995502950651176,-0.08560720161840678,0.5265552797054978,r1257,EC:6.2.1.3,"1.00 * ATP [r] + 1.00 * Coenzyme A [r] + 1.00 * linoleate [r] --> 1.00 * AMP [r] + 1.00 * Diphosphate [r] + 1.00 * linoleic coenzyme A [r]
ACSBG2; ACSL1; ACSL3; ACSL4; ACSL5; ACSL6; SLC27A2",ACSBG2; ACSL1; ACSL3; ACSL4; ACSL5; ACSL6; SLC27A2,Fatty acid oxidation,6.2.1.3,0.0
r1259_pos,658.0,0.8967905967335313,-0.15103591251902734,0.9253950023138524,r1259,EC:6.2.1.3,"1.00 * ATP [r] + 1.00 * Coenzyme A [r] + 1.00 * alpha-linolenate [r] --> 1.00 * AMP [r] + 1.00 * Diphosphate [r] + 1.00 * gamma-linolenoyl-CoA(4-) [r]
ACSBG2; ACSL1; ACSL3; ACSL4; ACSL5; ACSL6; SLC27A2",ACSBG2; ACSL1; ACSL3; ACSL4; ACSL5; ACSL6; SLC27A2,Fatty acid oxidation,6.2.1.3,0.0
r1260_pos,759.0,0.20445269824794576,-0.13678603332680883,0.3381671432676096,r1260,EC:6.2.1.3,"1.00 * ATP [r] + 1.00 * Coenzyme A [r] + 1.00 * gamma-linolenate [r] --> 1.00 * AMP [r] + 1.00 * Diphosphate [r] + 1.00 * gamma-linolenoyl-CoA(4-) [r]
ACSBG2; ACSL1; ACSL3; ACSL4; ACSL5; ACSL6; SLC27A2",ACSBG2; ACSL1; ACSL3; ACSL4; ACSL5; ACSL6; SLC27A2,Fatty acid oxidation,6.2.1.3,0.0
r1262_pos,790.0,0.10552508948559527,0.28900107681173937,0.23125635807792258,r1262,EC:6.2.1.3,"1.00 * arachidonate [r] + 1.00 * ATP [r] + 1.00 * Coenzyme A [r] --> 1.00 * AMP [r] + 1.00 * Diphosphate [r] + 1.00 * arachidonoyl-CoA(4-) [r]
ACSBG2; ACSL1; ACSL3; ACSL4; ACSL5; ACSL6; SLC27A2",ACSBG2; ACSL1; ACSL3; ACSL4; ACSL5; ACSL6; SLC27A2,Fatty acid oxidation,6.2.1.3,0.0
r1291_neg,697.0,0.5689318258948983,0.13861325876999347,0.6561894603288317,r1291,Postulated transport reaction,"1.00 * Propanoyl-CoA [c] --> 1.00 * Propanoyl-CoA [m]
No genes",,"Transport, mitochondrial",6.2.1.3,0.0
r1291_pos,722.0,0.3944260853675353,0.027106101729802805,0.5054067584072242,r1291,Postulated transport reaction,"1.00 * Propanoyl-CoA [c] --> 1.00 * Propanoyl-CoA [m]
No genes",,"Transport, mitochondrial",6.2.1.3,0.0
r1292_neg,993.0,9.290187910337798e-05,0.9321436281152725,0.001521588420903697,r1292,Postulated transport reaction,"1.00 * Propanoyl-CoA [c] --> 1.00 * Propanoyl-CoA [x]
No genes",,"Transport, peroxisomal",6.2.1.3,0.0
r1292_pos,770.0,0.16360642775561074,0.27724020708099717,0.2967438260846284,r1292,Postulated transport reaction,"1.00 * Propanoyl-CoA [c] --> 1.00 * Propanoyl-CoA [x]
No genes",,"Transport, peroxisomal",6.2.1.3,0.0
r1377_neg,598.0,0.592106301745599,-0.3600024380752981,0.6724738758963311,r1377,S-(hydroxymethyl)glutathione synthase Methane metabolism EC:4.4.1.22,"1.00 * formaldehyde [c] + 1.00 * Reduced glutathione [c] --> 1.00 * S-(hydroxymethyl)glutathione(1-) [c]
No genes",,Unassigned,4.4.1.22,0.0
r1377_pos,598.0,0.592106301745599,-0.3600024380752981,0.6724738758963311,r1377,S-(hydroxymethyl)glutathione synthase Methane metabolism EC:4.4.1.22,"1.00 * formaldehyde [c] + 1.00 * Reduced glutathione [c] --> 1.00 * S-(hydroxymethyl)glutathione(1-) [c]
No genes",,Unassigned,4.4.1.22,0.0
r1378_neg,598.0,0.592106301745599,-0.3600024380752981,0.6724738758963311,r1378,S-(hydroxymethyl)glutathione dehydrogenase Methane metabolism EC:1.1.1.284,"1.00 * Nicotinamide adenine dinucleotide [c] + 1.00 * S-(hydroxymethyl)glutathione(1-) [c] --> 1.00 * proton [c] + 1.00 * Nicotinamide adenine dinucleotide - reduced [c] + 1.00 * S-formylglutathionate(1-) [c]
ADH5",ADH5,Unassigned,1.1.1.284,0.0
r1378_pos,598.0,0.592106301745599,-0.3600024380752981,0.6724738758963311,r1378,S-(hydroxymethyl)glutathione dehydrogenase Methane metabolism EC:1.1.1.284,"1.00 * Nicotinamide adenine dinucleotide [c] + 1.00 * S-(hydroxymethyl)glutathione(1-) [c] --> 1.00 * proton [c] + 1.00 * Nicotinamide adenine dinucleotide - reduced [c] + 1.00 * S-formylglutathionate(1-) [c]
ADH5",ADH5,Unassigned,1.1.1.284,0.0
r1380_neg,814.0,0.05884475392945853,0.4929264161871096,0.17542987461116472,r1380,delta24-sterol reductase Biosynthesis of steroids EC:1.3.1.72,"1.00 * proton [r] + 1.00 * Nicotinamide adenine dinucleotide phosphate - reduced [r] + 1.00 * zymosterol [r] --> 1.00 * Nicotinamide adenine dinucleotide phosphate [r] + 1.00 * 5alpha-cholest-8-en-3beta-ol [r]
DHCR24",DHCR24,Cholesterol metabolism,1.3.1.72,0.0
r1380_pos,807.0,0.07023479225441838,0.26364391236617774,0.185074341686542,r1380,delta24-sterol reductase Biosynthesis of steroids EC:1.3.1.72,"1.00 * proton [r] + 1.00 * Nicotinamide adenine dinucleotide phosphate - reduced [r] + 1.00 * zymosterol [r] --> 1.00 * Nicotinamide adenine dinucleotide phosphate [r] + 1.00 * 5alpha-cholest-8-en-3beta-ol [r]
DHCR24",DHCR24,Cholesterol metabolism,1.3.1.72,0.0
r1381_neg,806.0,0.07200068852019151,0.26638870550884086,0.18671607122200456,r1381,5alpha-Cholest-7-en-3beta-ol delta7-delta8-isomerase Biosynthesis of steroids EC:5.3.3.5,"1.00 * 5alpha-cholest-7-en-3beta-ol [r] --> 1.00 * 5alpha-cholest-8-en-3beta-ol [r]
EBP",EBP,Cholesterol metabolism,5.3.3.5,0.0
r1381_pos,714.0,0.44642987384554234,-0.20040054582388264,0.5469477363293249,r1381,5alpha-Cholest-7-en-3beta-ol delta7-delta8-isomerase Biosynthesis of steroids EC:5.3.3.5,"1.00 * 5alpha-cholest-7-en-3beta-ol [r] --> 1.00 * 5alpha-cholest-8-en-3beta-ol [r]
EBP",EBP,Cholesterol metabolism,5.3.3.5,0.0
r1384_neg,602.0,0.6236617163417643,-0.04557017736579054,0.7014852523740842,r1384,Guanosine aminohydrolase EC:3.5.4.15,"1.00 * Water [c] + 1.00 * proton [c] + 1.00 * Guanosine [c] --> 1.00 * Ammonium [c] + 1.00 * xanthosine [c]
No genes",,Nucleotide interconversion,3.5.4.15,0.0
r1384_pos,770.0,0.16360642775561074,0.16275233547087517,0.2967438260846284,r1384,Guanosine aminohydrolase EC:3.5.4.15,"1.00 * Water [c] + 1.00 * proton [c] + 1.00 * Guanosine [c] --> 1.00 * Ammonium [c] + 1.00 * xanthosine [c]
No genes",,Nucleotide interconversion,3.5.4.15,0.0
r1396_pos,790.0,0.10552508948559527,0.37375968368947005,0.23125635807792258,r1396,EC:2.3.1.21,"1.00 * Propanoyl-CoA [c] + 1.00 * L-Carnitine [c] --> 1.00 * Coenzyme A [c] + 1.00 * O-Propanoylcarnitine [c]
No genes",,Fatty acid oxidation,2.3.1.21,0.0
r1397_pos,790.0,0.10552508948559527,0.37375968368947005,0.23125635807792258,r1397,carnitine acetyltransferase  EC:2.3.1.7,"1.00 * Coenzyme A [m] + 1.00 * O-Propanoylcarnitine [m] --> 1.00 * Propanoyl-CoA [m] + 1.00 * L-Carnitine [m]
No genes",,Fatty acid oxidation,2.3.1.7,0.0
r1418_neg,687.0,0.6477944937406348,-0.10654582853153616,0.717879772188409,r1418,Carbonic acid hydro-lyase Nitrogen metabolism EC:4.2.1.1,"1.00 * proton [e] + 1.00 * Bicarbonate [e] --> 1.00 * Water [e] + 1.00 * carbon dioxide [e]
CAR1; CAR12; CAR13; CAR14; CAR2; CAR4; CAR6; CAR7; CAR8; CAR9",CAR1; CAR12; CAR13; CAR14; CAR2; CAR4; CAR6; CAR7; CAR8; CAR9,Unassigned,4.2.1.1,0.0
r1418_pos,556.0,0.31271858040486367,-0.21816254088781642,0.4351822663853884,r1418,Carbonic acid hydro-lyase Nitrogen metabolism EC:4.2.1.1,"1.00 * proton [e] + 1.00 * Bicarbonate [e] --> 1.00 * Water [e] + 1.00 * carbon dioxide [e]
CAR1; CAR12; CAR13; CAR14; CAR2; CAR4; CAR6; CAR7; CAR8; CAR9",CAR1; CAR12; CAR13; CAR14; CAR2; CAR4; CAR6; CAR7; CAR8; CAR9,Unassigned,4.2.1.1,0.0
r1421_neg,715.0,0.4397235432295161,0.06562500778059428,0.5421874254726203,r1421,Free diffusion,"1.00 * formaldehyde [e] --> 1.00 * formaldehyde [c]
No genes",,"Transport, extracellular",4.2.1.1,0.0
r1421_pos,827.0,0.04175159397166802,-0.04289156103176968,0.1459853753905032,r1421,Free diffusion,"1.00 * formaldehyde [e] --> 1.00 * formaldehyde [c]
No genes",,"Transport, extracellular",4.2.1.1,0.0
r1423_pos,566.0,0.3698592993414419,-0.33014320738808184,0.4879960915127039,r1423,Facilitated diffusion,"1.00 * hydrogenphosphate [c] --> 1.00 * hydrogenphosphate [e]
No genes",,"Transport, extracellular",4.2.1.1,0.0
r1427_pos,656.0,0.9146642332191346,-0.1139547597897195,0.9399796766924114,r1427,Mitochondrial Carrier (MC) TCDB:2.A.29.19.1,"1.00 * proton [c] + 1.00 * L-histidine [c] --> 1.00 * proton [m] + 1.00 * L-histidine [m]
SLC25A2",SLC25A2,"Transport, mitochondrial",4.2.1.1,0.0
r1431_pos,858.0,0.017048565921655958,0.4257000220358433,0.08427562654918433,r1431,2-Deoxyuridine 5-diphosphate:oxidized-thioredoxin 2-oxidoreductase Pyrimidine metabolism EC:1.17.4.1,"1.00 * Water [m] + 1.00 * dADP [m] + 1.00 * Oxidized thioredoxin [m] --> 1.00 * ADP [m] + 1.00 * Reduced thioredoxin [m]
RRM1; RRM2; RRM2B",RRM1; RRM2; RRM2B,Unassigned,1.17.4.1,0.0
r1433_pos,682.0,0.688840047586424,0.17646225310409341,0.7465289736280731,r1433,NADPH:oxidized-thioredoxin oxidoreductase Pyrimidine metabolism EC:1.8.1.9,"1.00 * Nicotinamide adenine dinucleotide phosphate [m] + 1.00 * Reduced thioredoxin [m] --> 1.00 * proton [m] + 1.00 * Nicotinamide adenine dinucleotide phosphate - reduced [m] + 1.00 * Oxidized thioredoxin [m]
TXNRD1; TXNRD2",TXNRD1; TXNRD2,Unassigned,1.8.1.9,0.0
r1446_pos,756.0,0.2167827768255226,0.08127250093610203,0.34910681285233863,r1446,EC:1.3.3.6,"1.00 * Butanoyl-CoA [m] + 1.00 * ubiquinone-10 [m] --> 1.00 * crotonoyl-CoA(4-) [m] + 1.00 * Ubiquinol-10 [m]
ACOX1; ACOX3",ACOX1; ACOX3,Unassigned,1.3.3.6,0.0
r1447_pos,869.0,0.012082162703261592,0.24333628963768544,0.06999728126401995,r1447,EC:1.3.3.6,"1.00 * ubiquinone-10 [m] + 1.00 * Dodecanoyl-CoA (n-C12:0CoA) [m] --> 1.00 * Ubiquinol-10 [m] + 1.00 * trans-Dodec-2-enoyl-CoA [m]
ACOX1; ACOX3",ACOX1; ACOX3,Fatty acid oxidation,1.3.3.6,0.0
r1448_pos,868.0,0.012473570487036165,0.2440086896387042,0.07094411064645896,r1448,EC:1.3.3.6,"1.00 * ubiquinone-10 [m] + 1.00 * Octanoyl-CoA (n-C8:0CoA) [m] --> 1.00 * Ubiquinol-10 [m] + 1.00 * (2E)-Octenoyl-CoA [m]
ACOX1; ACOX3",ACOX1; ACOX3,Fatty acid oxidation,1.3.3.6,0.0
r1449_pos,869.0,0.012082162703261592,0.24333628963768525,0.06999728126401995,r1449,EC:1.3.3.6,"1.00 * ubiquinone-10 [m] + 1.00 * Tetradecanoyl-CoA (n-C14:0CoA) [m] --> 1.00 * Ubiquinol-10 [m] + 1.00 * trans-tetradec-2-enoyl-CoA(4-) [m]
ACOX1; ACOX3",ACOX1; ACOX3,Fatty acid oxidation,1.3.3.6,0.0
r1450_pos,868.0,0.012473570487036165,0.2440086896387109,0.07094411064645896,r1450,EC:1.3.3.6,"1.00 * ubiquinone-10 [m] + 1.00 * Hexanoyl-CoA [m] --> 1.00 * Ubiquinol-10 [m] + 1.00 * (2E)-Hexenoyl-CoA [m]
ACOX1; ACOX3",ACOX1; ACOX3,Fatty acid oxidation,1.3.3.6,0.0
r1451_pos,869.0,0.012082162703261592,0.24333628963768508,0.06999728126401995,r1451,EC:1.3.3.6,"1.00 * ubiquinone-10 [m] + 1.00 * Decanoyl-CoA (n-C10:0CoA) [m] --> 1.00 * Ubiquinol-10 [m] + 1.00 * trans-Dec-2-enoyl-CoA [m]
ACOX1; ACOX3",ACOX1; ACOX3,Fatty acid oxidation,1.3.3.6,0.0
r1459_neg,864.0,0.014153769451403909,0.17441301853812727,0.07556771516742201,r1459,Transport reaction,"1.00 * Diphosphate [c] --> 1.00 * Diphosphate [n]
No genes",,"Transport, nuclear",1.3.1.27,0.0
r1459_pos,929.0,0.0014399648258234658,0.6549213244310435,0.015177693768961853,r1459,Transport reaction,"1.00 * Diphosphate [c] --> 1.00 * Diphosphate [n]
No genes",,"Transport, nuclear",1.3.1.27,0.0
r1464_neg,1036.0,1.1156736454833882e-05,0.883948528028057,0.00028591871659740947,r1464,Active transport,"1.00 * pyruvate [m] + 1.00 * acetoacetate [c] --> 1.00 * pyruvate [c] + 1.00 * acetoacetate [m]
No genes",,"Transport, mitochondrial",1.3.1.27,0.0
r1464_pos,1036.0,1.1156736454833882e-05,0.883948528028057,0.00028591871659740947,r1464,Active transport,"1.00 * pyruvate [m] + 1.00 * acetoacetate [c] --> 1.00 * pyruvate [c] + 1.00 * acetoacetate [m]
No genes",,"Transport, mitochondrial",1.3.1.27,0.0
